X,Y,FIRE_NUM,FIRE_YEAR,RSPNCE_TYP,IGNITN_DT,FIREOUT_DT,STATUS,FIRE_CAUSE,FIRE_CENTR,ZONE,FIRE_ID,FIRE_TYPE,INCIDNT_NM,GEOGRAPHIC,LATITUDE,LONGITUDE,CURRENT_SZ,FIRE_LINK,FEATURE_CD,OBJECTID
1149208.1418,964064.790500001,G41425,2023,Monitor,2023/07/05,2023/07/23,Out,Lightning,4,4,1425,Fire,,2.5 Kms East of Moraine Lake,53.6601,-123.7366,7.500,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G41425,0.0000000000,10210715
1065949.738,1078815.5381,G52996,2023,Full,2023/08/25,2023/09/01,Out,Lightning,4,5,2996,Fire,G52996,3km SW of Tarnezell Lake,54.7053,-124.9741,1.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G52996,0.0000000000,10210716
1334300.5569,982637.4849,G12145,2023,Full,2023/07/21,2023/07/30,Out,Lightning,4,1,2145,Fire,Walker FSR,Walker Creek FSR,53.7403,-120.9157,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G12145,0.0000000000,10210717
817849.204199999,1109252.1103,R51555,2023,Full,2023/07/07,2023/12/19,Out,Lightning,3,5,1555,Fire,BIG CEDAR,Sterling Mountain,54.9494,-128.8513,230.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R51555,0.0000000000,10210718
1188654.3933,1121523.4566,G62516,2023,Full,2023/07/10,2023/08/06,Out,Lightning,4,6,2516,Fire,,South of Tudyah Lake,55.0569,-123.0390,0.400,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G62516,0.0000000000,10210719
1528059.5093,485342.592400004,N63049,2023,Full,2023/08/24,2023/08/30,Out,Lightning,6,6,3049,Fire,SOUTH WALLACE FSR,South Wallace FSR,49.1411,-118.7581,0.100,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N63049,0.0000000000,10210720
1350552.0981,656123.283500001,K21843,2023,Full,2023/07/07,2023/07/18,Out,Lightning,5,2,1843,Fire,,Deadman Valley,50.8087,-121.0182,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K21843,0.0000000000,10210721
996439.568,1399033.4766,G63314,2023,Monitor,2023/08/03,2023/11/27,Out,Lightning,4,6,3314,Fire,N of Cascade Canyon,N of Cascade Canyon,57.5793,-126.0596,4.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G63314,0.0000000000,10210722
1410443.4472,670502.416200005,K21984,2023,Full,2023/07/20,2023/07/22,Out,Lightning,5,2,1984,Fire,,Lyons Lake,50.8964,-120.1538,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K21984,0.0000000000,10210723
1414648.6147,748143.511299998,K21190,2023,Full,2023/07/07,2023/07/09,Out,Lightning,5,2,1190,Fire,,McDougal Creek,51.5878,-120.0007,0.400,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K21190,0.0000000000,10210724
1515218.168,783912.135199999,N41094,2023,Full,2023/07/02,2023/10/19,Out,Lightning,6,4,1094,Fire,Big Mouth,Big Mouth Creek,51.8214,-118.5007,62.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N41094,0.0000000000,10210725
1418319.1139,669244.128199994,K21628,2023,Full,2023/07/07,2023/07/26,Out,Lightning,5,2,1628,Fire,,Devick Lake,50.8792,-120.0436,0.550,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K21628,0.0000000000,10210726
1252933.1071,1243066.6967,G70869,2023,Full,2023/06/24,2023/06/26,Out,Lightning,4,7,869,Fire,Brenot Creek,Brenot Creek,56.1159,-121.9223,0.430,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G70869,0.0000000000,10210727
1353641.8912,1299452.8546,G82711,2023,Full,2023/08/07,2023/10/07,Out,Lightning,4,8,2711,Fire,,Lagarde Road,56.5573,-120.2308,15.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G82711,0.0000000000,10210728
945358.644600001,1053122.9934,R22113,2023,Full,2023/07/22,2023/07/23,Out,Lightning,3,2,2113,Fire,R22113,400m W of Walcott Quick Rd,54.4765,-126.8453,0.200,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R22113,0.0000000000,10210729
1206227.3927,1011834.6432,G13083,2023,Full,2023/08/02,2023/08/31,Out,Lightning,4,1,3083,Fire,G13083,Baden Creek,54.0683,-122.8403,0.010,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G13083,0.0000000000,10210730
1405282.6557,839478.410100005,K21139,2023,Full,2023/07/01,2023/07/06,Out,Lightning,5,2,1139,Fire,Crystal Falls,Crystal Cataract,52.4113,-120.0243,0.150,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K21139,0.0000000000,10210731
993169.295199999,622602.216299999,V83040,2023,Full,2023/08/28,2023/09/08,Out,Lightning,2,8,3040,Fire,V83040,W of Cal Inlet,50.6184,-126.0966,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V83040,0.0000000000,10210732
1552825.8966,792306.9001,N42213,2023,Modified,2023/07/21,2023/10/19,Out,Lightning,6,4,2213,Fire,Ambleside creek,Ambleside Creek,51.8593,-117.9440,64.810,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N42213,0.0000000000,10210733
1371178.0042,645212.782300002,K22422,2023,Full,2023/07/09,2023/08/02,Out,Lightning,5,2,2422,Fire,,Brussels Creek,50.6976,-120.7376,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K22422,0.0000000000,10210734
1445169.8206,547500.043199997,K52109,2023,Full,2023/07/21,2023/07/25,Out,Lightning,5,5,2109,Fire,,E of Peachland Creek,49.7685,-119.8143,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K52109,0.0000000000,10210735
1069464.0832,741426.013400001,C53189,2023,Full,2023/08/28,2023/09/16,Out,Lightning,7,5,3189,Fire,C53189,W of Hell Raving Creek,51.6808,-124.9940,200.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C53189,0.0000000000,10210736
1486310.7379,720296.7584,K42950,2023,Full,2023/08/21,2023/08/28,Out,Lightning,5,4,2950,Fire,SE Humamilt Lake,Lower Humamilt,51.2800,-119.0098,0.400,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K42950,0.0000000000,10210737
1439771.7079,715321.596699999,K22873,2023,Full,2023/08/17,2023/08/28,Out,Lightning,5,2,2873,Fire,,25km Blomley Creek FSR,51.2747,-119.6813,1.260,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K22873,0.0000000000,10210738
951194.0621,1119986.5713,R31585,2023,Modified,2023/07/09,2023/11/21,Out,Lightning,3,3,1585,Fire,HOLLAND LAKE,Chapman FSR,55.0761,-126.7662,520.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R31585,0.0000000000,10210739
1770944.4405,564541.289099998,N12825,2023,Full,2023/08/08,2023/08/20,Out,Lightning,6,1,2825,Fire,Lime Creek,Bull River,49.5721,-115.3063,0.070,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N12825,0.0000000000,10210740
1337016.4736,777027.237899997,C43177,2023,Full,2023/09/04,2023/09/08,Out,Lightning,7,4,3177,Fire,C43177,1.4km SE of Boccaccio Creek,51.8998,-121.0910,0.520,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C43177,0.0000000000,10210741
1298497.101,1022394.2659,G12443,2023,Full,2023/06/29,2023/08/05,Out,Lightning,4,1,2443,Fire,,Pass Lake,54.1176,-121.4195,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G12443,0.0000000000,10210742
1608458.2291,516257.355700002,N50604,2023,Full,2023/06/01,2023/06/05,Out,Lightning,6,5,604,Fire,,Mount Sentinel,49.3380,-117.6151,0.025,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N50604,0.0000000000,10210743
1512479.5496,699982.907500001,K43174,2023,Full,2023/08/21,2023/10/23,Out,Lightning,5,4,3174,Fire,,East of Perry River,51.0748,-118.6664,0.370,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K43174,0.0000000000,10210744
1246348.4143,1371295.0101,G80633,2023,Full,2023/06/03,2023/06/08,Out,Lightning,4,8,633,Fire,HOLMAN CREEK,South Coffee Lake Road,57.2667,-121.9088,0.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G80633,0.0000000000,10210745
1590011.5367,760729.611799999,N40941,2023,Full,2023/06/24,2023/06/28,Out,Lightning,6,4,941,Fire,Beaver River,Beaver River,51.5388,-117.4625,0.010,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N40941,0.0000000000,10210746
1465926.7657,701191.715,K41516,2023,Full,2023/07/06,2023/07/11,Out,Lightning,5,4,1516,Fire,,Snuffbox Creek #4,51.1269,-119.3268,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K41516,0.0000000000,10210747
1163907.1366,950665.732700001,G41108,2023,Full,2023/07/03,2023/07/04,Out,Lightning,4,4,1108,Fire,,Chilako River,53.5357,-123.5209,0.080,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G41108,0.0000000000,10210748
1122016.6448,955562.552399992,G41307,2023,Full,2023/07/08,,Under Control,Lightning,4,4,1307,Fire,TATUK LAKE,Tatuk Lake,53.5910,-124.1523,44641.700,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G41307,0.0000000000,10210749
1095557.0172,946864.159600002,G41966,2023,Full,2023/07/19,2023/07/22,Out,Lightning,4,4,1966,Fire,,Big Ben Creek,53.5186,-124.5555,4.200,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G41966,0.0000000000,10210750
1537507.199,486250.4189,N61899,2023,Full,2023/07/12,2023/07/21,Out,Lightning,6,6,1899,Fire,JEWEL CREEK,Jewel Creek,49.1405,-118.6282,0.220,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N61899,0.0000000000,10210751
1493615.5895,733794.120599998,K42961,2023,Modified,2023/08/09,2023/10/23,Out,Lightning,5,4,2961,Fire,,Upper Seymour River,51.3940,-118.8860,8.100,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K42961,0.0000000000,10210752
1435084.1542,693855.828600002,K21639,2023,Monitor,2023/07/12,2023/07/16,Out,Lightning,5,2,1639,Fire,,Squaam Bay,51.0865,-119.7754,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K21639,0.0000000000,10210753
1326487.0123,1479889.4804,G81010,2023,Monitor,2023/06/28,2023/09/30,Out,Lightning,4,8,1010,Fire,G81010,Fontas River,58.1896,-120.4413,0.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G81010,0.0000000000,10210754
1442293.8462,843958.068299999,G32320,2023,Monitor,2023/07/21,2023/10/24,Out,Lightning,4,3,2320,Fire,G32320,Manteau Creek,52.4220,-119.4754,90.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G32320,0.0000000000,10210755
1328228.4305,566288.3557,V11219,2023,Full,2023/07/07,2023/07/16,Out,Lightning,2,1,1219,Fire,V11219,N Ainsley FSR,50.0169,-121.4170,0.100,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V11219,0.0000000000,10210756
1287318.7481,1043854.2778,G12159,2023,Full,2023/07/22,2023/07/29,Out,Lightning,4,1,2159,Fire,McGregor River,McGregor River,54.3158,-121.5700,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G12159,0.0000000000,10210757
949647.4027,1081561.4785,R32118,2023,Full,2023/07/21,2023/07/22,Out,Lightning,3,3,2118,Fire,R32118,1.5 km N of Burnbridge Creek,54.7317,-126.7838,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R32118,0.0000000000,10210758
1783075.3956,519244.5735,N12657,2023,Full,2023/08/07,2023/08/09,Out,Lightning,6,1,2657,Fire,Dorr Rd North,1Km E of Koocanusa Lake,49.1527,-115.2354,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N12657,0.0000000000,10210759
876486.2236,1172249.94019999,R42308,2023,Full,2023/07/16,2023/07/30,Out,Lightning,3,4,2308,Fire,R42308,5km N/W Helen Lake,55.5313,-127.9613,0.360,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R42308,0.0000000000,10210760
1026680.4911,590822.267299999,V81814,2023,Full,2023/07/17,2023/07/18,Out,Lightning,2,8,1814,Fire,V81814,E Amor De Cosmos Creek,50.3323,-125.6251,0.100,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V81814,0.0000000000,10210761
1058599.2202,1208231.1726,G62795,2023,Full,2023/07/21,2023/08/19,Out,Lightning,4,6,2795,Fire,,Discovery Creek,55.8656,-125.0617,0.250,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G62795,0.0000000000,10210762
1150129.2404,1194640.2416,G60452,2023,Full,2023/05/20,2023/06/06,Out,Lightning,4,6,452,Fire,,Scott Creek,55.7245,-123.6043,4.500,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G60452,0.0000000000,10210763
1157904.7661,951935.007099997,G43171,2023,Full,2023/09/06,,Under Control,Lightning,4,4,3171,Fire,G43171,3 KM SOUTH OF WOODCOCK LAKE,53.5489,-123.6110,12.200,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G43171,0.0000000000,10210764
1647385.4001,731288.976299998,N42286,2023,Full,2023/07/17,2023/07/28,Out,Lightning,6,4,2286,Fire,,Kicking Horse River,51.2120,-116.6971,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N42286,0.0000000000,10210765
1448073.9086,690052.859100002,K21624,2023,Full,2023/07/12,2023/07/15,Out,Lightning,5,2,1624,Fire,,Gold Creek FSR,51.0421,-119.5955,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K21624,0.0000000000,10210766
1832995.9339,535324.7246,N12448,2023,Full,2023/07/30,2023/08/17,Out,Lightning,6,1,2448,Fire,Flathead Creek,Flathead Creek,49.2253,-114.5252,0.400,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N12448,0.0000000000,10210767
1049352.7907,801323.122100001,C51648,2023,Full,2023/07/13,2023/07/14,Out,Lightning,7,5,1648,Fire,C51648,E of Charlotte Lake,52.2203,-125.2764,0.500,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C51648,0.0000000000,10210768
1631174.669,529914.794500003,N72731,2023,Full,2023/08/06,2023/08/13,Out,Lightning,6,7,2731,Fire,,Gold Creek,49.4353,-117.2820,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N72731,0.0000000000,10210769
1331239.3447,756315.926,C41520,2023,Full,2023/07/10,2023/07/11,Out,Lightning,7,4,1520,Fire,C41520,S of Roundup Lake,51.7180,-121.1953,0.150,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C41520,0.0000000000,10210770
992461.9341,1197703.6344,G51902,2023,Full,2023/07/18,2023/08/11,Out,Lightning,4,5,1902,Fire,G51902,Sitlika Pass,55.7747,-126.1204,7.400,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G51902,0.0000000000,10210771
1363122.9316,741332.315399998,C42974,2023,Full,2023/08/26,2023/08/28,Out,Lightning,7,4,2974,Fire,C42974,3.1km S of French Lake,51.5636,-120.7505,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C42974,0.0000000000,10210772
855376.650599999,1123186.8715,R41261,2023,Modified,2023/07/07,2023/08/26,Out,Lightning,3,4,1261,Fire,R41261,Casnorra Creek,55.0863,-128.2713,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R41261,0.0000000000,10210773
1393086.1021,790276.297199992,K22190,2023,Monitor,2023/07/21,2023/10/11,Out,Lightning,5,2,2190,Fire,,Jonah Lake,51.9805,-120.2620,103.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K22190,0.0000000000,10210774
1270787.1637,1075623.34610001,G12002,2023,Monitor,2023/07/20,2023/11/14,Out,Lightning,4,1,2002,Fire,North Minsinka River,North Minsinka River,54.6090,-121.7952,351.700,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G12002,0.0000000000,10210775
990774.9185,816732.876799999,VA2756,2023,Monitor,2023/07/29,2023/11/10,Out,Lightning,2,10,2756,Fire,TSINI TSINI CREEK,SE of Mount Stupendous - MONITOR ONLY,52.3607,-126.1357,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=VA2756,0.0000000000,10210776
1643599.5339,729484.925100001,N42228,2023,Modified,2023/07/21,2023/10/19,Out,Lightning,6,4,2228,Fire,Birchlands Creek,Birchlands Creek,51.2003,-116.7542,284.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N42228,0.0000000000,10210777
957897.636199999,1104101.05819999,R21641,2023,Full,2023/07/11,2023/07/23,Out,Lightning,3,2,1641,Fire,R21641,600m E of Chapman Lake,54.9344,-126.6586,0.200,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R21641,0.0000000000,10210778
1449155.0432,743077.5701,K21008,2023,Full,2023/06/29,2023/07/04,Out,Lightning,5,2,1008,Fire,Burton Creek,Burton Creek,51.5152,-119.5108,0.200,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K21008,0.0000000000,10210779
1554524.422,673032.699899991,N42934,2023,Monitor,2023/08/21,2023/10/19,Out,Lightning,6,4,2934,Fire,,Blanket Creek,50.7937,-118.1123,1.670,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N42934,0.0000000000,10210780
1538288.0486,774369.826299999,N42216,2023,Modified,2023/07/10,2023/10/19,Out,Lightning,6,4,2216,Fire,,Norman Woods Creek,51.7139,-118.1829,303.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N42216,0.0000000000,10210781
1480191.6443,723834.056400005,K42949,2023,Full,2023/08/24,2023/08/27,Out,Lightning,5,4,2949,Fire,K42949,North Humamilt Lake,51.3170,-119.0922,1.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K42949,0.0000000000,10210782
1280530.1642,1459907.7697,G81730,2023,Full,2023/06/16,2023/07/19,Out,Lightning,4,8,1730,Fire,,Nettel Creek,58.0408,-121.2440,50.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G81730,0.0000000000,10210783
888882.6689,1112739.5808,R41869,2023,Full,2023/07/12,2023/07/19,Out,Lightning,3,4,1869,Fire,R41869,17km Kitseguecla FSR,55.0013,-127.7413,0.090,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R41869,0.0000000000,10210784
1338764.9934,774621.863299995,C41832,2023,Full,2023/07/17,2023/07/18,Out,Lightning,7,4,1832,Fire,C41832,3.2km N of Ruth Lake,51.8772,-121.0680,0.100,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C41832,0.0000000000,10210785
1224479.4667,972653.580200006,G13330,2023,Full,2023/09/08,2023/09/23,Out,Lightning,4,1,3330,Fire,Wishon Creek,Wishon Creek,53.7100,-122.5900,0.130,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G13330,0.0000000000,10210786
1596730.115,516877.97599999,N50931,2023,Full,2023/06/13,2023/06/27,Out,Lightning,6,5,931,Fire,,Rialto Creek,49.3559,-117.7742,0.015,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N50931,0.0000000000,10210787
1014700.5999,1367675.8477,G61138,2023,Full,2023/07/04,2023/07/29,Out,Lightning,4,6,1138,Fire,,Stelkuz Creek,57.2978,-125.7558,5.210,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G61138,0.0000000000,10210788
910532.0975,1112841.3265,R32371,2023,Full,2023/07/10,2023/08/01,Out,Lightning,3,3,2371,Fire,West of Witset,1.2km East of R31512,55.0065,-127.4022,0.020,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R32371,0.0000000000,10210789
1298078.7615,1204272.9755,G70828,2023,Full,2023/06/20,2023/06/21,Out,Lightning,4,7,828,Fire,Wallace Creek,East Pine River,55.7437,-121.2385,0.020,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G70828,0.0000000000,10210790
1403903.8576,727188.927100002,K22543,2023,Full,2023/07/25,2023/08/08,Out,Lightning,5,2,2543,Fire,,Stolle Creek,51.4084,-120.1803,2.600,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K22543,0.0000000000,10210791
1135833.6951,441205.728700003,V63084,2023,Full,2023/08/28,2023/08/31,Out,Lightning,2,6,3084,Fire,V63084,S Jump Lake,48.9711,-124.1470,0.010,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V63084,0.0000000000,10210792
1471813.6726,797582.256799998,K20710,2023,Monitor,2023/05/17,2023/06/20,Out,Lightning,5,2,710,Fire,,Organa Creek,51.9829,-119.1090,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K20710,0.0000000000,10210793
1405886.9855,673495.960900002,K21895,2023,Full,2023/07/17,2023/07/19,Out,Lightning,5,2,1895,Fire,,Knouff Creek,50.9265,-120.2149,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K21895,0.0000000000,10210794
1272604.0121,957201.568799999,G12073,2023,Modified,2023/07/20,2023/08/24,Out,Lightning,4,1,2073,Fire,G12073,Narrow Lake,53.5488,-121.8741,0.200,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G12073,0.0000000000,10210974
1287016.1251,1190906.2618,G72751,2023,Full,2023/08/08,2023/08/17,Out,Lightning,4,7,2751,Fire,,Mount Wartenbe,55.6308,-121.4285,0.800,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G72751,0.0000000000,10210975
1334399.8338,990976.605,G12146,2023,Full,2023/07/21,2023/07/29,Out,Lightning,4,1,2146,Fire,,Torpy River,53.8148,-120.9050,0.500,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G12146,0.0000000000,10210976
